path,size_bytes,extension,sha256,encoding,lines
result.cpp,590,.cpp,598a5909c3c647499259f1d538b5496efc12103916a315100e4af8eed701ae2b,utf-8-sig,38
result.h,160,.h,c22ad39388b7717af1b8fc7b7b11218fb7b79819a8c69f8e7bfe5910b94ad35a,utf-8-sig,13
resultLogo.cpp,4865,.cpp,11bc85a4d3fa6f173aa616475438d5955baf68aa43c2eec078be956e925cb471,cp932,201
resultLogo.h,1064,.h,dcfc39e88c9cada7db3b9d662ac4bdd0251acd4faa5e3d8ad1072184a5fcc20b,utf-8-sig,59
scene.h,2022,.h,9f9832283087880839fa3dcb8622885b69b8e3c836de16424c1b4062a9850e6a,cp932,118
score.cpp,5053,.cpp,6dc2d9b47a6f2b290608dcdc867bd3027d9c18bf8a9b20d089d46411497bdb12,cp932,183
score.h,936,.h,8d42647613f3f510546e486007f8b526c7a86da2e8aff7e8f366219e21ee92f2,utf-8-sig,43
score2.cpp,4883,.cpp,4ff5fb157bb02b430a8c20885a005d1787678599583ff7cbb8ca89f45787ba9a,cp932,175
score2.h,937,.h,8139d40837732c8347da5ef7bc98c533462419cb4d6cd3f4c55a9fbd06afc150,utf-8-sig,43
score3.cpp,4973,.cpp,ce9e3d418b0e2739be10121301578e72a30fa6684dce6fb35050304e4cab2257,cp932,176
score3.h,937,.h,af4ba7b662f470e6f86e2dc1398b9ca98c043679b7d0f975cd6fd870bdd61466,utf-8-sig,43
scripts/analyze_repository.py,1437,.py,9676a47cde4987f6d38d9ce943d31f9e7306c8c622f8a8a783a5566a94e04f5b,binary/unknown,
scripts/check_no_desktop_duplicates.py,319,.py,f6516d683b493a860b675712e6054b85d9e4c2000a2e433f1a4e3024b7bca5b7,binary/unknown,
scripts/check_text_encoding.py,711,.py,f23ae9e6b888104d32d79849b0f87847d6078dd5d74db063e83151cfd7104b40,binary/unknown,
scripts/compare_snapshot.py,901,.py,e52fa9e5c4af602a464a5950630e010ef2ca6a928e684a94d55ddcd5f403f750,binary/unknown,
scripts/snapshot_tree.py,761,.py,d8eebd5786c35b392b498051b65989b8ab245891a035b28b98f9a6c46685761e,binary/unknown,
scripts/verify_harness.py,1710,.py,a465b85ad7757e37ab93c5a668203c27a9415b3d39ca26d063b2a4c5d5fb6ae2,binary/unknown,
shader/common.hlsl,1654,.hlsl,8dbbdbc716a029c4eab01645ebf49ff912de371555961acfa5fe6cda3a5e20ba,cp932,110
shader/DepthShadowMappingPS.cso,20500,.cso,835f328e2de012e3f486d9d384f873e87d86ab40f98f109a61173de21e2540a1,binary/unknown,
shader/DepthShadowMappingPS.hlsl,686,.hlsl,f8f14e3b82774c770ced40842ca660b5ceb522654a471113bfde2e55c2f31845,cp932,25
shader/DepthShadowMappingVS.cso,35492,.cso,1edc4cf70612bc0c12ebcc3b2c72f916853e20897f33945aa80cff76434bde8e,binary/unknown,
shader/DepthShadowMappingVS.hlsl,1161,.hlsl,1c448373463eb587047631b2b625db864cd96f5475ec1158d94317b3f27e605c,cp932,26
shader/dissolvePS.hlsl,1390,.hlsl,2cc7064eb01ab9d06bf478cca16cbf0b32580b2aee79d9948a4c945e365e20a6,cp932,46
shader/pixelLightingRimPS.cso,1892,.cso,15ed2349db49b43810f64332da186bc16693f5ae3e6fbe2b7f07cf86fea7d29f,binary/unknown,
shader/pixelLightingRimPS.hlsl,831,.hlsl,02cf27965dc8ec9cab388150441dafb6434d668d190695c5aa5a482904a98705,cp932,39
shader/pixelLightingRimVS.cso,4232,.cso,2663f83a66d94f59890d9840a85b39495ed7bfff680526dcb58a090ebafb5f15,binary/unknown,
shader/pixelLightingRimVS.hlsl,905,.hlsl,35abd6cac80ed0a07ce6d747a7a329a906543ceae7b3e22c6a96100b9676cf1f,cp932,37
shader/pixelLightingVS.hlsl,850,.hlsl,d02dec8252a9309c8e0127ff28cb80b7d071597bae3bf46cf7d53d312c9fe060,cp932,35
shader/unlitTexturePS-DESKTOP-2FSCGV3.cso,19468,.cso,16b3d3b12061aad625f757496c298511d581d2974fc6f718c2c235103eecfa47,binary/unknown,
shader/unlitTexturePS.cso,19496,.cso,0e43f91749fd7634fae2eb2308babcd272df28a9b110af38f7ffaa1fc98c481d,binary/unknown,
shader/unlitTexturePS.hlsl,285,.hlsl,9591c9913735bdd9500ee9795192b0bca4b309eb09f25f12b5c5a62a60d07464,utf-8-sig,15
shader/unlitTextureVS-DESKTOP-2FSCGV3.cso,26464,.cso,8ab3e86cf435b89090807b9f6e90ad7fed17fb392d642e2b34096bd273c3d897,binary/unknown,
shader/unlitTextureVS.cso,28540,.cso,4522f65539225ac6cc8b1fb3cb4fc309266dc747b48615ee6473b754bcc6b6fd,binary/unknown,
shader/unlitTextureVS.hlsl,270,.hlsl,cf797d9db5fc030723a39a4db4047fe02cb3a51024573f266c37d10e5c783afd,utf-8-sig,17
shader/vertexLightingPS-DESKTOP-2FSCGV3.cso,20032,.cso,81e07b9b22cdd2739afb9dc5a54bff54ed0ccd7360f741e4c19af24af5d854fa,binary/unknown,
shader/vertexLightingPS.cso,22104,.cso,6b70dbd56070bd20119f92139aa24f20ccd49bb55013bd51a90a93ecefc20297,binary/unknown,
shader/vertexLightingPS.hlsl,358,.hlsl,34531104db5f2914f50c042d70ddba20533f783ba7c7da5052dfced28542ec17,utf-8-sig,22
shader/vertexLightingVS-DESKTOP-2FSCGV3.cso,30144,.cso,0e222d8b9d0abb0bbbe43209ca00b26d855c87024f30528dccd39ccc65002076,binary/unknown,
shader/vertexLightingVS.cso,32216,.cso,d379af9b21f52734fd6e3b5242c6f76d4d807d8f435f6713dc7b40bf03e76ebf,binary/unknown,
shader/vertexLightingVS.hlsl,688,.hlsl,5d395b3df2ad91fbcdab96936e5d12a146f4410d2d4bf43e3c221c66c2ad470b,utf-8-sig,29
sky.cpp,1442,.cpp,88b34a3529c9b2f6a88ca4557d155d86757fc2da9b986976ca9831741aebcf30,cp932,59
sky.h,386,.h,3e3d04256a0b8e86d5f2461a9f1c404db172a6c5c0d6f0f6b00d128d4e154c2f,utf-8-sig,22
specialAttack01.cpp,3401,.cpp,f94cc07528a547ec19db6c4b63a15fb6ef3a9cee471880d01585fd34b7698723,cp932,134
specialAttack01.h,508,.h,bbf555fb7b17fe3b0ebb630c607bd3471a55c4a4eac631aa4077147d7fee8490,utf-8-sig,29
specialAttack02.cpp,3396,.cpp,831ef32dc53e582029177ca6a12f7253c83a7e2e17edc2b3c6a18aa5a97a9487,cp932,132
specialAttack02.h,508,.h,e70f7ac85e5dd7b12652c0fda9265b5b45548364af2ee2f51672ef6f10bdb518,utf-8-sig,29
specialAttack03.cpp,3398,.cpp,75c63a73745f5b612034644ae87c2d1cc308695d48fce80c32154a0e6b165651,cp932,131
specialAttack03.h,508,.h,ee2648fafad9577303f45eec4a8075122fe319081ab50c29458b8d097a95622f,utf-8-sig,29
sprit2D.cpp,5224,.cpp,8e12de7fb276e0b954c18271733a50d386168768c101044c82c2f2bd34e18c88,cp932,181
sprit2D.h,576,.h,652954dc22cd3707698540eb9037babf29594dd880e7d69f89d64a2b1f0db881,utf-8-sig,28
sprite.cpp,2347,.cpp,972f2b782632e26d34706e9b60dcb9f0c0c1967758762c9fc8b49b28aebdff71,cp932,82
sprite.h,456,.h,8d189cdec846d4bf9dbf9aada8513ec706b12f9502dd95d6a094600b0648a959,cp932,20
spritefield.cpp,2434,.cpp,36be3be2d571738c77c0278dca3ac642dcafc39906b3765059cd3380c8eb9dde,cp932,84
spritefield.h,425,.h,99761fcd0d1ef48ac33fe9c4a68f87695988c35b306ef95c3062a1e0575110b5,cp932,18
title.cpp,3324,.cpp,ebb5f55cf30e3fe5be016103e7b487d70ec9b840eb86e255b48187c68cd3b496,cp932,142
title.h,338,.h,c913a381de1e515e21f39bc565c4978fe6425879980d3a8e6f5c3e8981f629b0,utf-8-sig,19
titleCamera.cpp,2564,.cpp,897e3b9f7280645a48fa3ccf7b4f7a91a3484691934728e8a34a41d7c63edfde,cp932,116
titleCamera.h,1131,.h,d1b0d3f797cb4de3189af0db4f0b3fa1d51944b7adc22afb49ae4e52ae4f41f2,cp932,64
titleDome.cpp,1532,.cpp,0bdced46bb867395fee860c26792515e13e1d7fc7c4e0e127431b76df35f13aa,cp932,68
titleDome.h,339,.h,0ba5e6b00fdc181b74b98ccb0367b6379f9ba07ba32da04e1fbde6d1e3c96539,utf-8-sig,19
titleLogo.cpp,1956,.cpp,36144f3bf00057ce3397386cee121820aaea58ebd2e0c48de46d6f4ffc18de4f,cp932,86
titleLogo.h,560,.h,4c646e30def175bf7c01ddd1cf0cf908538bfa9683e36a9a829e35c13a7c4499,utf-8-sig,30
titlePlayer.cpp,3212,.cpp,4903c89c96154b3073d452c0ac90e74f3ab7ef0aaf1b802751b638e3fe1b04e2,cp932,136
titlePlayer.h,687,.h,824da69d7fa884ecca11d4f2d597b4e2f08e397a98f8d67d2e015798bfb691f2,utf-8-sig,37
titleWeapon.cpp,1341,.cpp,7bc3aebfed062d2c9c14db3cfbd11b7047e8b04f8c305177f2d7c5090349f2aa,cp932,55
titleWeapon.h,329,.h,250dad2d78c55b1057c96b67ab81e86251cb94f453cbea69c3ea9bd4ca173b3b,utf-8-sig,19
trail.cpp,5451,.cpp,4e4e1137136069a970ff35188a77770fd46a27ae5126a63898f21d9a6a4df229,cp932,216
trail.h,1083,.h,59a59c5c772f0bdde729e6567ca0b5bc704b6a5677c884ae2363da8f1dca1132,utf-8-sig,44
tree.cpp,5193,.cpp,431a58b8105499058a5ce81fe0a702eee5f1cbd5cd52f2c667e8d7092813a8ac,cp932,178
tree.h,478,.h,0c14ba0e1979f1b8647789edd94702b76b432f4b10c27df1668d2a7c2445d0b3,utf-8-sig,28
treeObj.cpp,1500,.cpp,8fb16f88909bb0391670003be36c55e38d87e236054610ddd636d14843d17dda,cp932,74
treeObj.h,392,.h,7ead14ef86ce81d0fb312e24248e505973af32972af62935620c62b971350714,utf-8-sig,23
tutorial.cpp,3267,.cpp,212ddd90e99b31d390bd2e43ba84b9798eb4f5fc69fc45f13ded15a623216bc3,cp932,162
tutorial.h,516,.h,cb8f7e772dd2d4d51558b897b09c26f1e01374265960c594ddff8664f13cbda9,utf-8-sig,27
tutorialUi.cpp,2830,.cpp,5a1ae77f80d771521f02ab8372a9a2416a9455894cf5b7b5270e5dd92d4447f2,cp932,130
tutorialUi.h,684,.h,aa6a7277a5077251a587423de4678ac19b12583741de9adce3cf8ac5e76bea50,utf-8-sig,41
ui01.cpp,6807,.cpp,ab07440f13e89b3099a634ab1ca7c80f6f890f72d47d5cbe6796edd23a67ffbb,cp932,244
ui01.h,3390,.h,1f704169a7728a3ae0476ce1340819f25902a0914628f0860286253accc2b9b0,utf-8-sig,151
unlitTexturePS.cso,960,.cso,f7d2b275d6d3dac1851cb13bb1248d90553aef8629337746a1bb82cae8297cb8,binary/unknown,
unlitTextureVS.cso,3928,.cso,c95f9bc8d1197da04f6035d6181a2ee8db8c608df52f85be79eb83d387f03141,binary/unknown,
village.cpp,7843,.cpp,3d2ff28c65a95ce19a1cc01d18876409daa466ed9df7273bc4ff950893e2951b,cp932,288
village.h,976,.h,467f6ed897619742f4121834dd4b5afbf96d16f6ef4aafca82dc694197c714bb,cp932,39
villageInfoDesk.cpp,1808,.cpp,0443780e3a730e90baf0c221fb02298046fa34079bff8aced1b7604cabfc20b9,cp932,79
villageInfoDesk.h,593,.h,ea48c8b8be54deb9624411dde44a1d51aca873acd0f359abbfa4e52c453b133e,utf-8-sig,34
villageObjCollition.cpp,1678,.cpp,b55c0e2fc00e937a83bafe67957d7448e3d41cb503db1b1f8be5e312bd47e120,cp932,62
villageObjCollition.h,407,.h,d60386877be920475eeb6fe9d1b7839764191bf8b70147faa54fb6db3166a9a4,utf-8-sig,22
villagePlayerAction.cpp,3671,.cpp,9868cad2b177d77607d6f2e6c530e675b5ebab48e155ca3e5c2bcd2345b20586,cp932,150
villagePlayerAction.h,1560,.h,0fdbca2df3af65bbeb547056d18d1a661d63e3d9eecf15d67b535fbf57469b08,cp932,58
villageUi-DESKTOP-2FSCGV3.cpp,38690,.cpp,1970ffcc82ecc48c8a8e22c2ca1ee5ff70b113c33c5227113ac1be302a7c933c,cp932,1206
villageUi.cpp,14674,.cpp,1f0e030eb98aee828e71a6beea974282c55e79a3e09dbd9e8501c81880c65f69,cp932,520
villageUi.h,3625,.h,f23f55e6565804a2b0d1211e60d314770f63fb1ef1e2e1527df6a855b9661337,utf-8-sig,147
villageUiManager.cpp,72,.cpp,ea50c82f13813ecbd6a5ff1d8aa5a6957e149a5d8a67d966548ee442887677cd,utf-8-sig,6
villageUiManager.h,613,.h,a563a8f24fc06c1e1b19ff901e9ce4e045ab7d806f0346c2beef23f3cac5c3ac,cp932,44
weapon.cpp,9645,.cpp,b5d9d535cd20ec046a6549fa0cec8b2b5167ef12c90156bdfc0b3938a2063ecb,cp932,353
weapon.h,2002,.h,0ded2e9f755e86f97ceccba2a6ad3c990f31db6d92b1157bce33b8605bbaf09a,cp932,102
weapon00.h,1612,.h,1a80b335224d78ed4995f6b3cc9ea571f1d49f2176e04e8bf26b1de9a1ee1628,cp932,79
weapon01.h,1614,.h,0d4fa688379abcd096056623984dc26c50875560863a694e78719235ff6f698a,cp932,81
weapon02.h,1611,.h,b5a84c1064b5d8a721801c0f739ad420990e2b33de3f920e256bed5ddba2c2b5,cp932,81
weapon03.h,1622,.h,efc068e115976a21298dfc741efda59236f6129e6af3c200820174709de1b44d,cp932,82
weaponBoardObj.cpp,1457,.cpp,8871c152f735258f0e7105c001431909da3ec42cafc12c2f87530fc3eff99272,cp932,60
weaponBoardObj.h,380,.h,ea49d0005352567a08ebe90da086608a9ee3c771f1ba50da118f43b6f45abb5b,utf-8-sig,20
weaponDataBase.h,1204,.h,886c8b2deb689b67f0659ff85e43ad16c296b9483fbf89f6b934c4e69808d1c5,cp932,50
weaponDataLoad.cpp,837,.cpp,53404eb6ef8dd2be894239dbbf97fddea350136cbb23b11406bf58d642701b9d,cp932,35
weaponDataLoad.h,759,.h,62d2940d6bd356c89f22378efb6231a52f36c721196c80a3324ced20b8ae3107,cp932,32
weaponStoreDesk.cpp,1951,.cpp,119ab7926d1e9614b4f0aec8b92ba9e4ef02bfad822395365aeeb5ba9f40619e,cp932,86
weaponStoreDesk.h,593,.h,b6bda35faf15226dc7428cf12296817147c2512949fc6025f2326ba0f527929f,utf-8-sig,34
weaponStoreObj.cpp,1742,.cpp,ee6aa47dfa881623429ccf9fe555b719a4bd8c77326c694523763502272bca23,cp932,71
weaponStoreObj.h,409,.h,ecf61825dbf5e35a00263738bdfa96c997de9e09d70792d7eee85619109bda6b,utf-8-sig,22
weaponStoreUi.cpp,19904,.cpp,cd7e11ffcc2059280a61625bc52b4c5438136a1902004df5af9236186dff1c34,cp932,606
weaponStoreUi.h,3756,.h,a47eef9cab49cbe009a7d61389d9243e0ca7b1ce093d5313dfad8652e65c2cb8,utf-8-sig,145
windmillObj.cpp,1698,.cpp,64fd1121d715abb3bc00ec55ff5d4312684f59b3ce53aa4f9ceff079eba64b95,cp932,68
windmillObj.h,380,.h,cbb35f1b874a2fb2e7ee4a44e3995cf5d77e08d4ebd11e84cf0f1887ee78a9e6,utf-8-sig,21
